date,city,sales,State Sales Tax,Local Sales Tax,City Sales Tax,Salt Lake City Sales TAx,Mass Transit Tax,Transportation Tax,Salt Lake City Sales Tax,State Sales Tax Change,Local Sales Tax Change,City Sales Tax Change,Salt Lake City Sales Tax Change,Mass Transit Tax Change,Transportation Tax Change,Total Sales Change
2009-12,Taylorsville,53497873.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39992017.0
2009-12,West Valley City,163281129.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-162348599.0
2009-12,Woods Cross,15363495.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65880602.0
2010-01,Bountiful,28382799.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6041921.0
2010-01,Holladay,11592418.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107077923.0
2010-01,Murray,102656536.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91175597.0
2010-01,North Salt Lake,13650922.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26628890.0
2010-01,Salt Lake City,411249095.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,390300074.0
2010-01,South Salt Lake,75595143.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80539163.0
2010-01,Taylorsville,37274840.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16038866.0
2010-01,West Valley City,118073056.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-345325604.0
2010-01,Woods Cross,11477810.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84818158.0
2010-02,Bountiful,28072631.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25425242.0
2010-02,Holladay,11664053.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151617076.0
2010-02,Murray,102824648.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87461153.0
2010-02,North Salt Lake,13501268.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14881531.0
2010-02,Salt Lake City,385916416.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,374323998.0
2010-02,South Salt Lake,74018105.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28638431.0
2010-02,Taylorsville,37450054.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23799132.0
2010-02,West Valley City,122656786.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-288592309.0
2010-02,Woods Cross,10579239.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65015904.0
2010-03,Bountiful,32877228.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4397612.0
2010-03,Holladay,13184604.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104888452.0
2010-03,Murray,117773104.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106295294.0
2010-03,North Salt Lake,14784431.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13288200.0
2010-03,Salt Lake City,520734083.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,509070030.0
2010-03,South Salt Lake,91383164.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11441484.0
2010-03,Taylorsville,39227770.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25726502.0
2010-03,West Valley City,140954021.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-244962395.0
2010-03,Woods Cross,14217817.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59800288.0
2010-04,Bountiful,31450371.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5999683.0
2010-04,Holladay,11663712.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110993074.0
2010-04,Murray,111788954.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101209715.0
2010-04,North Salt Lake,16668806.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16208422.0
2010-04,Salt Lake City,448859356.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,435674752.0
2010-04,South Salt Lake,84705676.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33067428.0
2010-04,Taylorsville,38115489.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23331058.0
2010-04,West Valley City,137140086.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-383593997.0
2010-04,Woods Cross,13860843.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77522321.0
2010-05,Bountiful,31468282.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7759488.0
2010-05,Holladay,12311712.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128642309.0
2010-05,Murray,115028082.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100810265.0
2010-05,North Salt Lake,15099022.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16351349.0
2010-05,Salt Lake City,407154949.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,395491237.0
2010-05,South Salt Lake,82466931.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29322023.0
2010-05,Taylorsville,37540063.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20871257.0
2010-05,West Valley City,142635173.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-306224183.0
2010-05,Woods Cross,15996970.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68708706.0
2010-06,Bountiful,34453874.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3661615.0
2010-06,Holladay,14241854.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122898232.0
2010-06,Murray,123746477.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109885634.0
2010-06,North Salt Lake,19060789.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12407493.0
2010-06,Salt Lake City,487842514.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,475530802.0
2010-06,South Salt Lake,97659426.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17368656.0
2010-06,Taylorsville,39635161.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24536139.0
2010-06,West Valley City,142816245.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-264338704.0
2010-06,Woods Cross,17521262.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64945669.0
2010-07,Bountiful,32699692.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4840371.0
2010-07,Holladay,11995420.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130639753.0
2010-07,Murray,117049536.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101052566.0
2010-07,North Salt Lake,18129685.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16324189.0
2010-07,Salt Lake City,426234183.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,411992329.0
2010-07,South Salt Lake,83517286.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40229191.0
2010-07,Taylorsville,38047189.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18986400.0
2010-07,West Valley City,135607837.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-352234677.0
2010-07,Woods Cross,17897696.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79761730.0
2010-08,Bountiful,31781660.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7853501.0
2010-08,Holladay,12608295.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130207950.0
2010-08,Murray,124705299.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107184037.0
2010-08,North Salt Lake,19465400.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13234292.0
2010-08,Salt Lake City,452805957.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,440810537.0
2010-08,South Salt Lake,84400507.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32649029.0
2010-08,Taylorsville,38965096.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20835411.0
2010-08,West Valley City,141176739.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-285057444.0
2010-08,Woods Cross,18814427.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64702859.0
2010-09,Bountiful,30772365.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7274824.0
2010-09,Holladay,13415304.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122192533.0
2010-09,Murray,116052766.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98155070.0
2010-09,North Salt Lake,21240509.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10541151.0
2010-09,Salt Lake City,475073248.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,462464953.0
2010-09,South Salt Lake,88330603.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36374696.0
2010-09,Taylorsville,39666741.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20201341.0
2010-09,West Valley City,143222538.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-309583419.0
2010-09,Woods Cross,18679804.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65720703.0
2010-10,Bountiful,28154943.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10810153.0
2010-10,Holladay,12063074.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129113665.0
2010-10,Murray,112788577.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93974150.0
2010-10,North Salt Lake,18876025.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11896340.0
2010-10,Salt Lake City,410723386.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,397308082.0
2010-10,South Salt Lake,83227652.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32825114.0
2010-10,Taylorsville,38161267.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16920758.0
2010-10,West Valley City,132907645.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-342165603.0
2010-10,Woods Cross,13031784.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75298819.0
2010-11,Bountiful,30269353.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9397388.0
2010-11,Holladay,12409675.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130812863.0
2010-11,Murray,116946531.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98266727.0
2010-11,North Salt Lake,15972311.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12182632.0
2010-11,Salt Lake City,343201569.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,331138495.0
2010-11,South Salt Lake,85753778.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27034799.0
2010-11,Taylorsville,37645898.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18769873.0
2010-11,West Valley City,134557029.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-276166357.0
2010-11,Woods Cross,13148914.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70078738.0
2010-12,Bountiful,41360816.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199549.0
2010-12,Holladay,19471825.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113435820.0
2010-12,Murray,167986763.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154954979.0
2010-12,North Salt Lake,19759838.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10509515.0
2010-12,Salt Lake City,556822089.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,544412414.0
2010-12,South Salt Lake,103115464.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13831067.0
2010-12,Taylorsville,48960014.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32987703.0
2010-12,West Valley City,173615608.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-169585961.0
2010-12,Woods Cross,15658877.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70094901.0
2011-01,Bountiful,28152213.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9493685.0
2011-01,Holladay,12154454.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122402575.0
2011-01,Murray,109420826.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96271912.0
2011-01,North Salt Lake,16762274.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24598542.0
2011-01,Salt Lake City,431348599.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,411876774.0
2011-01,South Salt Lake,79303916.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88682847.0
2011-01,Taylorsville,38074228.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18314390.0
2011-01,West Valley City,130372038.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-426450051.0
2011-01,Woods Cross,12331635.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90783829.0
2011-02,Bountiful,30184182.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18775832.0
2011-02,Holladay,12302382.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161313226.0
2011-02,Murray,113222945.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97564068.0
2011-02,North Salt Lake,14621093.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13531120.0
2011-02,Salt Lake City,414819643.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,402665189.0
2011-02,South Salt Lake,76542482.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32878344.0
2011-02,Taylorsville,38111454.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21349180.0
2011-02,West Valley City,130484479.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-300864120.0
2011-02,Woods Cross,11342859.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67961057.0
2011-03,Bountiful,33587370.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4486858.0
2011-03,Holladay,13999710.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116372328.0
2011-03,Murray,129884311.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117552676.0
2011-03,North Salt Lake,17899715.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12284467.0
2011-03,Salt Lake City,519800027.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,507497645.0
2011-03,South Salt Lake,95326449.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17896496.0
2011-03,Taylorsville,40415336.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25794243.0
2011-03,West Valley City,148949388.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-265870255.0
2011-03,Woods Cross,16492095.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60050387.0
2011-04,Bountiful,30864078.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7247376.0
2011-04,Holladay,12880722.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117603757.0
2011-04,Murray,120940205.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597346.0
2011-04,North Salt Lake,17420006.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16167364.0
2011-04,Salt Lake City,450825906.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,436826196.0
2011-04,South Salt Lake,83567642.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46316669.0
2011-04,Taylorsville,39142573.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21242858.0
2011-04,West Valley City,138687397.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-381112630.0
2011-04,Woods Cross,15228984.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80097465.0
2011-05,Bountiful,34872865.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5542471.0
2011-05,Holladay,12484387.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136465001.0
2011-05,Murray,115726012.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99233917.0
2011-05,North Salt Lake,17178008.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13686070.0
2011-05,Salt Lake City,445037491.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,432156769.0
2011-05,South Salt Lake,81779504.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39160701.0
2011-05,Taylorsville,36157357.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18737351.0
2011-05,West Valley City,137100962.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-313724944.0
2011-05,Woods Cross,16373028.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67194614.0
2011-06,Bountiful,37252704.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1889869.0
2011-06,Holladay,13753249.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124934148.0
2011-06,Murray,132967388.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117738404.0
2011-06,North Salt Lake,20048677.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14824188.0
2011-06,Salt Lake City,497306641.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,484822254.0
2011-06,South Salt Lake,100386981.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15339031.0
2011-06,Taylorsville,41794094.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24616086.0
2011-06,West Valley City,153646713.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-291390778.0
2011-06,Woods Cross,21919983.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59859521.0
2011-07,Bountiful,34908072.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1249285.0
2011-07,Holladay,12060795.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125040167.0
2011-07,Murray,125249908.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108876880.0
2011-07,North Salt Lake,19214766.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18037938.0
2011-07,Salt Lake City,440675509.0,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,426922260.0
2011-07,South Salt Lake,89480204.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43487184.0
2011-07,Taylorsville,36866630.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16817953.0
2011-07,West Valley City,144319591.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-352987050.0
2011-07,Woods Cross,20456101.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79930880.0
2011-08,Bountiful,35597496.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6196598.0
2011-08,Holladay,11780876.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141865837.0
2011-08,Murray,134693453.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112773470.0
2011-08,North Salt Lake,20383973.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14524099.0
